,player_name,p_throws,pitch_type,n_pitches,velo,pfx_x,pfx_z,RV,RV/100,xRV,xRV/100
1777,"Kinley, Tyler",R,SL,601.0,90.2,-0.7,5.56,-0.8130000000000001,-0.14,12.737,2.12
1778,"Kintzler, Brandon",R,SL,71.0,85.4,-0.97,3.55,-1.9230000000000003,-2.71,-1.5010000000000001,-2.11
1779,"Kittredge, Andrew",R,SL,442.0,88.9,-7.66,0.8,-5.420000000000001,-1.23,0.827,0.19
1780,"Klobosits, Gabe",R,SL,26.0,86.9,-2.56,3.51,1.342,5.16,2.003,7.700000000000001
1781,"Knapp, Andrew",R,SL,4.0,65.9,6.48,13.29,0.022000000000000002,0.55,0.34700000000000003,8.68
1782,"Knehr, Reiss",R,SL,39.0,81.8,-2.87,-4.34,2.0609999999999995,5.28,2.906,7.45
1783,"Knight, Dusten",R,SL,1.0,85.2,-4.68,3.0,0.0,0.0,0.055,5.5
1784,"Koerner, Brody",R,SL,6.0,80.7,-6.2,-0.86,-0.045000000000000005,-0.75,0.047999999999999994,0.8000000000000002
1785,"Kopech, Michael",R,SL,333.0,84.1,-9.22,-0.79,-1.1030000000000004,-0.33,-1.1300000000000003,-0.34
1786,"Kowar, Jackson",R,SL,76.0,83.3,-4.6,-2.85,0.3179999999999997,0.42,1.0739999999999998,1.41
1787,"Kranick, Max",R,SL,214.0,87.9,-4.43,7.47,7.760000000000001,3.63,7.359999999999999,3.44
1788,"Krehbiel, Joey",R,SL,4.0,84.0,-8.64,0.99,-0.052000000000000005,-1.3,-0.028000000000000004,-0.7
1789,"Kriske, Brooks",R,SL,12.0,83.8,-4.28,-1.55,0.13799999999999996,1.15,0.006000000000000002,0.05000000000000001
1790,"Kuhl, Chad",R,SL,661.0,88.2,-3.65,2.88,25.981000000000005,3.93,14.371,2.17
1791,"Lail, Brady",R,SL,8.0,88.8,-3.22,10.32,3.0,37.5,0.9450000000000001,11.81
1792,"Lambert, Jimmy",R,SL,53.0,82.0,-6.41,-1.93,0.6900000000000001,1.3,1.4609999999999999,2.7600000000000002
1793,"Lambert, Peter",R,SL,6.0,84.1,-6.82,0.06,-0.35799999999999993,-5.97,0.08900000000000001,1.4799999999999998
1794,"Lamet, Dinelson",R,SL,421.0,86.5,-0.45,4.69,-5.195,-1.2300000000000002,0.8629999999999998,0.2
1795,"Lange, Alex",R,SL,251.0,84.6,-2.46,-7.43,-0.569,-0.23,4.758,1.9
1796,"Law, Derek",R,SL,169.0,86.7,-3.74,0.61,3.9850000000000003,2.36,6.206,3.67
1797,"Lawrence, Justin",R,SL,112.0,81.8,-14.12,-1.56,0.817,0.7299999999999999,1.2850000000000001,1.15
1798,"Leone, Dominic",R,SL,230.0,83.7,-5.68,-3.73,-12.261,-5.33,-8.68,-3.77
1799,"León, Sandy",R,SL,9.0,65.4,4.47,14.48,0.9650000000000001,10.72,1.008,11.2
1800,"Lindblom, Josh",R,SL,49.0,76.1,-17.09,-0.68,0.388,0.79,1.744,3.56
1801,"Littell, Zack",R,SL,368.0,87.8,-2.88,6.75,8.544,2.32,10.609,2.88
1802,"Llovera, Mauricio",R,SL,50.0,81.9,-16.68,-0.23,-0.6350000000000002,-1.27,-0.48100000000000004,-0.96
1803,"Lorenzen, Michael",R,SL,66.0,85.3,-11.11,-2.55,1.3539999999999999,2.05,0.612,0.93
1804,"Loáisiga, Jonathan",R,SL,26.0,90.1,-7.39,6.95,-0.9590000000000001,-3.69,-0.174,-0.67
1805,"Lugo, Seth",R,SL,105.0,88.2,-3.45,6.38,9.105,8.67,5.876999999999999,5.6
1806,"Luplow, Jordan",R,SL,9.0,61.9,4.72,17.68,0.8310000000000001,9.23,1.038,11.53
1807,"Lyles, Jordan",R,SL,682.0,83.3,-10.18,0.25,10.709,1.57,16.411,2.41
1808,"López, Jorge",R,SL,122.0,85.9,-1.55,5.08,2.1069999999999998,1.73,3.259,2.67
1809,"López, Reynaldo",R,SL,317.0,86.7,-5.57,4.03,4.289,1.35,5.057,1.6
1810,"López, Yoan",R,SL,102.0,86.5,-6.21,-0.93,5.364999999999999,5.26,-0.2860000000000001,-0.28
1811,"Machado, Andres",R,SL,121.0,84.5,-5.27,-0.07,2.9170000000000003,2.41,3.096,2.56
1812,"Madero, Luís",R,SL,106.0,81.0,-13.63,6.01,4.633,4.37,5.611999999999999,5.29
1813,"Maeda, Kenta",R,SL,650.0,82.1,-5.23,5.23,22.807000000000002,3.51,19.894,3.06
1814,"Mahle, Tyler",R,SL,989.0,86.7,-2.79,7.01,21.826,2.21,32.703,3.31
1815,"Manning, Matt",R,SL,216.0,85.4,-5.99,2.2,13.754,6.37,8.869,4.11
1816,"Manoah, Alek",R,SL,512.0,81.1,-15.51,0.07,1.8090000000000006,0.35,7.723999999999999,1.51
1817,"Maples, Dillon",R,SL,201.0,87.5,-14.51,-0.56,-2.982,-1.48,-4.1979999999999995,-2.09
1818,"Marte, Jose",R,SL,24.0,85.6,-8.91,-1.67,-0.5110000000000001,-2.13,-0.1090000000000001,-0.45
1819,"Martin, Chris",R,SL,105.0,83.5,-10.31,-6.36,5.1739999999999995,4.93,4.139,3.94
1820,"Martin, Corbin",R,SL,33.0,87.7,-5.08,5.12,-0.10600000000000001,-0.32,-0.609,-1.85
1821,"Martínez, Carlos",R,SL,291.0,82.5,-11.31,1.33,-0.9110000000000004,-0.31,8.303,2.85
1822,"Mathisen, Wyatt",R,SL,2.0,43.2,1.68,18.72,-0.17400000000000002,-8.7,0.39999999999999997,20.0
1823,"Maton, Nick",R,SL,3.0,81.8,3.96,13.6,-0.19000000000000003,-6.330000000000001,-0.03,-1.0
1824,"Maton, Phil",R,SL,226.0,82.1,-15.4,-4.8,17.721999999999998,7.84,18.719,8.28
1825,"Mattson, Isaac",R,SL,12.0,84.6,-3.66,6.87,-0.28400000000000003,-2.37,0.163,1.36
1826,"May, Trevor",R,SL,274.0,84.0,-5.01,-3.97,-3.633,-1.33,-1.6280000000000003,-0.59
1827,"Mayers, Mike",R,SL,387.0,85.1,-2.96,0.8,5.858,1.51,7.618,1.97
1828,"Mayfield, Jack",R,SL,2.0,62.6,2.82,17.46,-0.023,-1.15,0.204,10.2
1829,"Mazza, Chris",R,SL,123.0,79.3,-11.9,4.28,-3.9390000000000005,-3.2,-1.0190000000000001,-0.83
1830,"McCaughan, Darren",R,SL,46.0,78.7,-6.0,-0.33,0.37699999999999995,0.82,-0.269,-0.58
1831,"McCullers Jr., Lance",R,SL,719.0,86.0,-13.67,4.59,-0.5369999999999981,-0.07,3.001,0.41999999999999993
1832,"McGowin, Kyle",R,SL,355.0,81.1,-9.83,-0.09,3.2039999999999997,0.9,13.561,3.82
1833,"McHugh, Collin",R,SL,514.0,79.5,-18.72,-0.61,-4.759,-0.93,-1.744,-0.34
1834,"McKenzie, Triston",R,SL,378.0,86.4,-4.92,5.03,-0.8410000000000002,-0.22,0.21700000000000003,0.06
1835,"Medina, Adonis",R,SL,32.0,85.6,-4.19,4.61,1.7420000000000002,5.44,0.07399999999999998,0.23
1836,"Megill, Trevor",R,SL,44.0,86.6,-6.43,0.65,0.7289999999999996,1.66,1.8319999999999999,4.16
1837,"Megill, Tylor",R,SL,288.0,85.7,-2.35,3.07,-1.1450000000000007,-0.4,3.702,1.29
1838,"Meisinger, Ryan",R,SL,51.0,83.8,-3.08,2.36,2.281,4.47,0.342,0.67
1839,"Mejía, Francisco",R,SL,21.0,66.0,2.93,18.05,5.309,25.28,5.508,26.23
1840,"Mejía, Humberto",R,SL,73.0,82.0,-4.98,0.71,-0.19899999999999995,-0.27,2.3459999999999996,3.21
1841,"Mejía, J.C.",R,SL,233.0,82.7,-9.41,3.37,-4.202000000000001,-1.8,-0.9540000000000005,-0.41000000000000003
1842,"Mella, Keury",R,SL,9.0,81.5,-3.72,4.05,1.249,13.88,1.316,14.619999999999997
1843,"Merryweather, Julian",R,SL,44.0,88.4,-2.24,1.35,-0.16200000000000017,-0.37000000000000005,-0.1410000000000001,-0.32
1844,"Middleton, Keynan",R,SL,156.0,85.6,-3.28,3.64,7.3950000000000005,4.74,6.985,4.48
1845,"Mikolas, Miles",R,SL,182.0,87.4,-3.83,3.34,0.9720000000000006,0.53,0.9730000000000004,0.53
1846,"Miller, Justin",R,SL,82.0,82.9,-9.3,-0.06,0.06900000000000016,0.08,1.002,1.22
1847,"Miller, Shelby",R,SL,39.0,80.2,-17.46,-3.51,0.23299999999999996,0.6,0.726,1.86
1848,"Mills, Alec",R,SL,244.0,76.6,-16.6,-3.59,-10.087000000000002,-4.13,-3.409,-1.4
1849,"Mills, Wyatt",R,SL,66.0,82.5,-6.1,2.35,1.0049999999999997,1.52,2.06,3.12
1850,"Minaya, Juan",R,SL,24.0,85.4,-3.86,1.0,1.274,5.31,0.794,3.31
1851,"Mize, Casey",R,SL,660.0,85.9,-3.79,2.02,10.271,1.5600000000000003,21.215,3.21
1852,"Montas, Frankie",R,SL,587.0,88.9,-5.08,5.19,13.434999999999999,2.29,9.020999999999999,1.54
1853,"Montero, Rafael",R,SL,166.0,85.7,-7.22,2.99,3.2340000000000004,1.95,4.536,2.73
1854,"Moreta, Dauri",R,SL,9.0,84.1,2.55,3.39,-1.213,-13.48,-0.53,-5.89
1855,"Morgan, Eli",R,SL,332.0,85.2,-2.95,6.92,13.661999999999999,4.12,9.417,2.84
1856,"Moronta, Reyes",R,SL,22.0,80.5,-13.29,1.95,-0.8220000000000002,-3.74,-0.29300000000000004,-1.33
1857,"Musgrove, Joe",R,SL,815.0,84.1,-14.03,-1.56,-5.527000000000001,-0.68,-4.957999999999999,-0.61
1858,"Muñoz, Andrés",R,SL,5.0,82.2,-12.17,6.98,0.661,13.220000000000002,-0.11699999999999999,-2.34
1859,"Márquez, Germán",R,SL,747.0,86.2,-1.54,1.46,23.911,3.2,27.821,3.72
1860,"Nance, Tommy",R,SL,50.0,87.2,-2.72,-5.46,-2.504,-5.01,-0.43900000000000006,-0.88
1861,"Neidert, Nick",R,SL,185.0,84.5,-2.33,6.37,7.342000000000001,3.97,8.263,4.47
1862,"Nelson, Jimmy",R,SL,169.0,86.5,-13.61,-1.59,-3.7469999999999994,-2.22,-1.505,-0.89
1863,"Nelson, Nick",R,SL,28.0,85.4,-9.33,-0.91,-0.9270000000000002,-3.31,-0.453,-1.6199999999999999
1864,"Neris, Héctor",R,SL,44.0,87.7,-2.06,5.51,0.11200000000000009,0.25,0.105,0.23999999999999996
1865,"Newberry, Jake",R,SL,52.0,84.7,-5.05,1.3,2.7210000000000005,5.23,1.4849999999999999,2.86
1866,"Nittoli, Vinny",R,SL,5.0,84.6,-2.98,-7.68,-0.21800000000000003,-4.36,-0.178,-3.56
1867,"Nogosek, Stephen",R,SL,14.0,85.3,-5.99,0.81,0.37599999999999995,2.69,0.105,0.75
1868,"Northcraft, Aaron",R,SL,17.0,80.9,-5.32,-0.49,-1.26,-7.41,-0.31400000000000006,-1.85
1869,"Norwood, James",R,SL,3.0,87.5,-0.64,1.08,0.642,21.399999999999995,0.559,18.63
1870,"O'Day, Darren",R,SL,92.0,78.6,-7.89,1.24,4.529,4.92,2.264,2.46
1871,"Ober, Bailey",R,SL,272.0,81.5,-8.59,1.44,11.316999999999998,4.16,12.074,4.44
1872,"Odorizzi, Jake",R,SL,140.0,83.1,-6.13,5.0,3.5500000000000003,2.54,4.633,3.31
1873,"Ohtani, Shohei",R,SL,440.0,82.2,-15.88,3.04,4.583,1.04,6.844,1.56
1874,"Ort, Kaleb",R,SL,5.0,83.9,-12.19,-0.24,0.8220000000000001,16.44,0.383,7.659999999999999
1875,"Oswalt, Corey",R,SL,27.0,86.9,-0.81,7.86,1.086,4.02,0.965,3.57
1876,"Ottavino, Adam",R,SL,531.0,80.6,-18.96,-0.49,18.763,3.53,17.76,3.34
1877,"Otto, Glenn",R,SL,158.0,80.7,-15.79,1.07,1.9310000000000005,1.22,3.3059999999999996,2.09
1878,"Overton, Connor",R,SL,51.0,83.0,-1.27,2.08,0.5669999999999998,1.11,1.141,2.24
1879,"Oviedo, Johan",R,SL,255.0,85.7,-6.03,1.79,8.516,3.34,10.17,3.99
1880,"Oviedo, Luis",R,SL,123.0,81.7,-5.46,-1.32,0.9889999999999999,0.8,2.2640000000000002,1.84
1881,"Paredes, Enoli",R,SL,79.0,84.2,-12.31,0.44,-1.7450000000000003,-2.21,-0.967,-1.22
1882,"Patiño, Luis",R,SL,361.0,86.0,-8.17,6.64,-3.246,-0.9000000000000001,1.8790000000000002,0.52
1883,"Patton, Spencer",R,SL,237.0,83.7,-12.05,-1.57,-2.1290000000000004,-0.9,4.341,1.83
1884,"Payamps, Joel",R,SL,243.0,81.6,-9.37,-1.13,5.310999999999999,2.19,6.429,2.65
1885,"Peacock, Brad",R,SL,30.0,77.0,-15.68,4.61,6.658,22.19,3.6149999999999998,12.05
1886,"Peacock, Matt",R,SL,312.0,87.3,0.62,1.34,-2.248,-0.72,3.7270000000000003,1.19
1887,"Pearson, Nate",R,SL,104.0,87.0,-6.05,-0.01,1.1280000000000001,1.08,-0.443,-0.43
1888,"Peguero, Elvis",R,SL,20.0,88.9,-1.79,-1.09,2.101,10.5,1.8800000000000001,9.4
1889,"Peralta, Freddy",R,SL,590.0,80.5,-14.34,3.07,-0.8440000000000002,-0.14,4.45,0.75
1890,"Peralta, Wily",R,SL,349.0,82.6,-1.31,0.75,10.857,3.1099999999999994,18.284,5.24
1891,"Peterson, Jace",R,SL,35.0,58.7,-0.75,18.33,3.6619999999999995,10.46,5.383,15.380000000000003
1892,"Petricka, Jake",R,SL,15.0,85.0,1.28,1.98,-0.604,-4.03,0.334,2.23
1893,"Peña, Félix",R,SL,25.0,84.5,7.67,4.08,2.431,9.72,3.664,14.66
1894,"Phillips, Evan",R,SL,108.0,84.4,-15.29,0.47,-1.9689999999999999,-1.82,-2.4499999999999997,-2.27
1895,"Pillar, Kevin",R,SL,6.0,77.1,3.76,18.0,-0.558,-9.3,0.8150000000000001,13.58
1896,"Pineda, Michael",R,SL,491.0,81.2,-0.49,1.02,-7.658,-1.56,1.9709999999999996,0.4
1897,"Pivetta, Nick",R,SL,594.0,86.0,-5.51,1.75,21.437,3.6100000000000003,19.596,3.3
1898,"Plesac, Zach",R,SL,509.0,86.7,-0.12,8.65,3.293999999999999,0.65,8.695,1.71
1899,"Plutko, Adam",R,SL,103.0,83.1,-4.84,4.48,3.547,3.44,2.838,2.76
1900,"Ponce, Cody",R,SL,102.0,84.0,-4.05,0.25,6.584,6.45,2.909,2.85
1901,"Pop, Zach",R,SL,302.0,85.9,-6.31,-1.06,1.2229999999999996,0.4,3.3019999999999996,1.09
1902,"Poppen, Sean",R,SL,154.0,84.0,-15.12,-0.64,6.348999999999999,4.12,5.539,3.5999999999999996
1903,"Poteet, Cody",R,SL,104.0,85.6,-7.22,-0.3,4.268000000000001,4.1,3.917,3.77
1904,"Pressly, Ryan",R,SL,340.0,90.5,-4.7,3.83,-8.268,-2.43,-1.522,-0.45
1905,"Pruitt, Austin",R,SL,42.0,87.9,-5.02,1.73,-0.903,-2.15,-0.376,-0.9000000000000001
1906,"Quackenbush, Kevin",R,SL,3.0,81.1,-4.6,-0.56,-0.024000000000000004,-0.8000000000000002,0.05200000000000001,1.7299999999999998
1907,"Quantrill, Cal",R,SL,107.0,86.7,-3.69,1.63,-1.289,-1.2,0.3630000000000001,0.34
1908,"Rainey, Tanner",R,SL,235.0,87.7,-3.55,0.81,-5.035,-2.14,-3.193,-1.36
1909,"Ramirez, Yohan",R,SL,199.0,82.5,-14.32,7.1,-2.5580000000000003,-1.2899999999999998,2.33,1.17
1910,"Ramos, AJ",R,SL,10.0,78.9,-7.62,-2.81,-0.669,-6.69,-0.04400000000000001,-0.44000000000000006
1911,"Ramírez, Roel",R,SL,5.0,81.7,-1.44,-7.46,-0.022,-0.44000000000000006,-0.008,-0.16
1912,"Ramírez, Yefry",R,SL,6.0,87.5,-1.9,8.06,-0.046000000000000006,-0.77,-0.031000000000000003,-0.52
1913,"Rasmussen, Drew",R,SL,361.0,86.4,-3.73,-3.0,-13.099000000000002,-3.6300000000000003,-8.169,-2.26
1914,"Reddick, Josh",R,SL,1.0,74.9,5.16,16.56,-0.17,-17.0,0.045,4.5
1915,"Reed, Jake",R,SL,101.0,79.9,-9.35,3.71,0.39999999999999963,0.4000000000000001,6.17,6.11
1916,"Reid-Foley, Sean",R,SL,89.0,84.0,-5.83,-1.78,3.4040000000000004,3.8199999999999994,2.9250000000000007,3.29
1917,"Reyes, Alex",R,SL,343.0,86.4,-8.22,-0.25,-3.9539999999999993,-1.15,-2.7830000000000004,-0.8100000000000002
1918,"Richards, Garrett",R,SL,637.0,88.1,-3.06,-2.18,12.951999999999998,2.03,14.939,2.35
1919,"Ridings, Stephen",R,SL,19.0,85.7,-1.05,-0.33,-0.918,-4.83,-0.177,-0.93
1920,"Roark, Tanner",R,SL,30.0,86.3,-3.12,11.21,4.773,15.91,3.118,10.390000000000002
1921,"Robertson, David",R,SL,16.0,81.8,-13.11,-0.14,2.541,15.88,1.6320000000000001,10.2
1922,"Robles, Hansel",R,SL,171.0,90.2,-0.21,4.93,4.13,2.42,9.242,5.4
1923,"Rodriguez, Chris",R,SL,28.0,89.9,-3.05,6.07,1.2929999999999997,4.62,1.126,4.02
1924,"Rodriguez, Nivaldo",R,SL,18.0,87.7,-1.01,7.73,3.75,20.83,1.4039999999999997,7.800000000000001
1925,"Rodríguez, Manuel",R,SL,85.0,87.5,-1.19,-4.99,0.8549999999999998,1.01,1.8769999999999998,2.21
1926,"Rodríguez, Richard",R,SL,131.0,81.3,-7.3,-5.66,-4.424,-3.38,0.92,0.7
1927,"Roe, Chaz",R,SL,11.0,80.8,-23.24,-2.39,-0.965,-8.77,-0.266,-2.42
1928,"Rogers, Jake",R,SL,16.0,73.8,3.98,12.41,2.546,15.91,2.027,12.67
1929,"Rogers, Tyler",R,SL,479.0,71.8,-13.14,13.84,-9.621,-2.01,-0.3800000000000002,-0.08
1930,"Romano, Jordan",R,SL,379.0,88.4,-3.43,-0.83,11.616999999999999,3.07,20.672,5.45
1931,"Romano, Sal",R,SL,130.0,87.8,-0.4,3.68,1.887,1.45,4.229,3.25
1932,"Romero, Jhon",R,SL,17.0,85.7,-2.79,1.32,0.469,2.76,0.37500000000000006,2.21
1933,"Romo, Sergio",R,SL,578.0,77.0,-13.69,8.15,11.964,2.07,15.126000000000003,2.62
1934,"Ross, Joe",R,SL,530.0,84.6,-3.46,2.33,6.839999999999999,1.29,23.664,4.46
1935,"Rosso, Ramón",R,SL,51.0,85.4,-7.45,1.82,4.556,8.93,2.76,5.41
1936,"Rowen, Ben",R,SL,102.0,71.4,-15.28,13.88,-0.19000000000000014,-0.19,0.762,0.75
1937,"Rucker, Michael",R,SL,39.0,86.2,-5.32,-2.05,-1.034,-2.65,-0.876,-2.25
1938,"Ruiz, José",R,SL,12.0,90.2,-3.69,7.42,1.0059999999999998,8.38,0.18600000000000005,1.55
1939,"Ryan, Joe",R,SL,66.0,80.7,-4.02,1.63,-0.5420000000000001,-0.82,-0.0699999999999999,-0.11
1940,"Ríos, Yacksel",R,SL,117.0,86.5,-2.88,3.22,2.9170000000000007,2.49,3.959,3.38
1941,"Sampson, Adrian",R,SL,75.0,83.4,-7.74,-0.53,2.218,2.96,2.853,3.8
1942,"Sandlin, Nick",R,SL,280.0,79.3,-12.52,6.9,0.7220000000000003,0.26,5.7490000000000006,2.05
1943,"Santana, Dennis",R,SL,283.0,83.7,-3.85,-1.89,-0.9009999999999997,-0.32,3.237,1.14
1944,"Santana, Edgar",R,SL,212.0,86.6,1.37,0.34,-3.537000000000001,-1.67,5.173,2.44
1945,"Santana, Ervin",R,SL,549.0,84.4,-4.4,1.83,-6.877000000000001,-1.25,2.141,0.39
1946,"Santillan, Tony",R,SL,354.0,85.1,-11.9,-2.89,1.4800000000000002,0.42000000000000004,6.037,1.7100000000000002
1947,"Santos, Antonio",R,SL,15.0,83.9,1.07,5.94,0.3289999999999999,2.19,0.714,4.76
1948,"Santos, Gregory",R,SL,30.0,89.7,-7.09,-1.11,2.603,8.68,2.431,8.1
1949,"Sawamura, Hirokazu",R,SL,144.0,86.3,-4.16,5.9,4.107,2.85,4.316,3.0
1950,"Sborz, Josh",R,SL,317.0,88.0,-0.71,1.0,5.862000000000001,1.85,6.074,1.92
1951,"Sceroler, Mac",R,SL,22.0,83.4,-4.47,-0.07,2.737,12.44,1.9580000000000004,8.9
1952,"Scherzer, Max",R,SL,551.0,85.9,-2.92,4.63,-10.243,-1.8600000000000003,4.423,0.8
1953,"Schmidt, Clarke",R,SL,24.0,87.9,1.7,8.15,1.087,4.53,0.579,2.41
1954,"Schrock, Max",R,SL,4.0,65.5,3.09,10.77,0.005000000000000001,0.13,0.682,17.05
1955,"Scrubb, Andre",R,SL,16.0,87.6,-5.79,3.47,0.59,3.69,0.667,4.17
1956,"Seabold, Connor",R,SL,9.0,81.7,-6.77,-4.56,-0.06699999999999989,-0.74,0.554,6.16
1957,"Senzatela, Antonio",R,SL,763.0,86.1,-5.01,2.51,29.555,3.87,30.734,4.03
1958,"Severino, Luis",R,SL,27.0,85.3,-9.93,-2.4,-1.85,-6.85,-1.403,-5.2
1959,"Sewald, Paul",R,SL,457.0,81.7,-13.27,5.88,-4.229,-0.9300000000000002,2.5409999999999995,0.56
1960,"Shaw, Bryan",R,SL,147.0,84.1,-14.78,0.16,5.775000000000001,3.93,5.729,3.9
1961,"Sheffield, Jordan",R,SL,80.0,87.9,-5.61,0.4,-0.29900000000000027,-0.37,-0.9090000000000001,-1.14
1962,"Sherfy, Jimmie",R,SL,145.0,80.6,-9.54,-3.84,5.441,3.75,5.227,3.6
1963,"Shoemaker, Matt",R,SL,261.0,82.2,-4.01,1.83,12.304,4.71,10.611,4.07
1964,"Sims, Lucas",R,SL,266.0,85.2,-7.55,-0.35,0.4659999999999999,0.18,7.708,2.9
1965,"Singer, Brady",R,SL,872.0,85.4,-3.8,0.74,26.897,3.08,16.281,1.87
1966,"Sittinger, Brandyn",R,SL,24.0,83.4,-1.07,2.36,2.9949999999999997,12.479999999999999,1.011,4.21
1967,"Slegers, Aaron",R,SL,189.0,86.0,-2.28,3.49,1.9659999999999995,1.04,5.32,2.81
1968,"Smith, Burch",R,SL,14.0,83.5,-3.37,0.14,0.795,5.68,0.8240000000000001,5.89
1969,"Smith, Joe",R,SL,227.0,77.4,-14.78,10.41,5.5489999999999995,2.44,9.659,4.26
1970,"Smith, Riley",R,SL,48.0,82.2,-3.59,0.87,2.3129999999999997,4.82,2.318,4.83
1971,"Snyder, Nick",R,SL,13.0,85.6,-3.4,-0.1,-0.718,-5.52,-0.21200000000000002,-1.63
1972,"Sogard, Eric",R,SL,48.0,67.1,5.22,19.08,5.352999999999999,11.15,10.059,20.96
1973,"Solomon, Peter",R,SL,15.0,83.5,-8.0,2.17,-0.6150000000000001,-4.1,-0.19000000000000006,-1.27
1974,"Soria, Joakim",R,SL,127.0,77.7,-15.04,-6.98,2.9269999999999996,2.3,4.176,3.29
1975,"Stanek, Ryne",R,SL,216.0,87.1,-2.24,-0.89,-5.063000000000001,-2.34,-2.366,-1.1
1976,"Stashak, Cody",R,SL,160.0,82.5,-6.5,6.36,-2.0599999999999996,-1.29,1.752,1.1
1977,"Stephan, Trevor",R,SL,388.0,83.8,-10.38,1.54,2.1460000000000004,0.55,-0.8850000000000002,-0.23
1978,"Stephenson, Robert",R,SL,95.0,84.3,-4.78,-3.69,1.597,1.68,4.098,4.31
1979,"Stewart, Kohl",R,SL,19.0,82.8,-9.62,7.83,-1.472,-7.75,-0.894,-4.71
1980,"Stiever, Jonathan",R,SL,2.0,82.0,-0.06,4.68,0.833,41.65,0.534,26.7
1981,"Stock, Robert",R,SL,20.0,82.4,-10.61,0.67,0.7839999999999998,3.9200000000000004,0.6339999999999999,3.17
1982,"Stratton, Chris",R,SL,187.0,85.7,-8.28,1.59,5.962,3.19,1.8439999999999999,0.99
1983,"Strickland, Hunter",R,SL,397.0,83.8,-10.0,-0.34,-2.157,-0.54,4.56,1.15
1984,"Strider, Spencer",R,SL,8.0,85.5,-4.82,5.34,1.4489999999999998,18.11,1.125,14.06
1985,"Stripling, Ross",R,SL,310.0,87.1,-4.07,6.28,18.134,5.85,18.057,5.82
1986,"Stroman, Marcus",R,SL,621.0,85.0,-11.36,1.53,-2.9550000000000005,-0.48,5.724,0.92
1987,"Strop, Pedro",R,SL,13.0,81.3,-5.7,-2.86,-0.08399999999999999,-0.6500000000000001,0.337,2.5900000000000003
1988,"Sulser, Cole",R,SL,143.0,86.3,-4.75,4.25,2.36,1.65,2.575,1.8000000000000003
1989,"Swanson, Erik",R,SL,107.0,86.2,-6.66,5.4,-0.06000000000000015,-0.06,2.625,2.45
1990,"Swarzak, Anthony",R,SL,111.0,85.9,-4.5,2.36,9.644,8.69,3.28,2.9500000000000006
1991,"Sánchez, Miguel",R,SL,51.0,81.9,-4.13,-2.61,0.39999999999999997,0.78,0.7709999999999999,1.51
1992,"Taillon, Jameson",R,SL,474.0,86.9,-5.38,6.08,21.224,4.4799999999999995,23.124,4.88
1993,"Tapia, Domingo",R,SL,99.0,87.7,-4.94,-0.28,-3.8520000000000003,-3.89,-0.778,-0.79
1994,"Tate, Dillon",R,SL,246.0,85.8,-2.76,3.05,-0.7730000000000007,-0.31,4.111,1.67
1995,"Teheran, Julio",R,SL,27.0,81.9,-3.03,4.8,-0.2,-0.74,0.5200000000000001,1.93
1996,"Tepera, Ryan",R,SL,426.0,86.5,-4.07,4.3,-5.386999999999999,-1.26,-6.324,-1.48
1997,"Thompson, Mason",R,SL,58.0,83.8,-4.74,-2.43,0.979,1.69,1.6070000000000002,2.77
1998,"Thompson, Ryan",R,SL,183.0,78.2,-13.89,10.97,4.0569999999999995,2.22,5.654,3.0900000000000003
1999,"Thornton, Trent",R,SL,62.0,84.8,-7.93,0.36,2.499,4.03,2.142,3.45
2000,"Tice, Ty",R,SL,53.0,87.4,-4.77,6.55,0.08399999999999985,0.16,1.09,2.06
2001,"Tinoco, Jesus",R,SL,1.0,90.4,6.36,16.08,1.985,198.5,1.423,142.3
2002,"Topa, Justin",R,SL,28.0,80.2,-16.88,0.05,2.7630000000000003,9.87,0.29400000000000004,1.05
2003,"Treinen, Blake",R,SL,382.0,86.4,-13.28,-0.62,-24.676,-6.459999999999999,-7.884999999999999,-2.06
2004,"Tropeano, Nick",R,SL,34.0,78.5,-2.29,-0.15,0.1429999999999999,0.42,1.1649999999999998,3.43
2005,"Turnbull, Spencer",R,SL,190.0,85.3,-7.58,-0.56,2.7489999999999997,1.45,1.6889999999999998,0.89
2006,"Turner, Justin",R,SL,1.0,56.7,9.12,13.92,-0.004,-0.4,0.226,22.6
2007,"Tyler, Kyle",R,SL,58.0,83.8,-2.39,0.18,4.824,8.32,1.809,3.12
2008,"Underwood Jr., Duane",R,SL,9.0,85.2,-5.56,1.89,-0.432,-4.8,-0.18500000000000003,-2.06
2009,"Ureña, José",R,SL,388.0,85.3,-2.1,5.97,2.057,0.53,6.741,1.74
2010,"Urquidy, José",R,SL,318.0,79.3,-13.56,1.62,2.084,0.66,7.227,2.27
2011,"Valdez, César",R,SL,39.0,76.8,-7.72,-3.64,0.666,1.71,1.619,4.15
2012,"Valdez, Phillips",R,SL,72.0,83.0,-5.12,-0.16,2.649,3.6800000000000006,3.097,4.3
2013,"Velasquez, Vince",R,SL,241.0,85.0,-6.94,3.07,10.008000000000001,4.15,8.346,3.46
2014,"Vest, Will",R,SL,142.0,85.2,-7.26,-2.88,8.383,5.9,7.146,5.03
2015,"Vincent, Nick",R,SL,5.0,79.3,-13.7,1.87,1.523,30.46,1.213,24.26
