,player_name,p_throws,pitch_type,FF_count,SI_count,FC_count,velo,pfx_x,pfx_z,arm_angle,release_extension,RV,RV/100,xRV,xRV/100,CU_count,SL_count,KC_count,CH_count,FS_count
1146,"Banda, Anthony",L,FF,292.0,0.0,0.0,93.9,-11.05,15.46,59.92,6.24,14.383000000000001,4.93,11.501,3.9399999999999995,0.0,0.0,0.0,0.0,0.0
1147,"Baragar, Caleb",L,FF,288.0,0.0,0.0,92.8,-8.57,20.2,61.5,6.59,13.752,4.78,14.074,4.89,0.0,0.0,0.0,0.0,0.0
1148,"Barnes, Charlie",L,SI,0.0,289.0,0.0,89.8,-13.83,9.02,62.5,5.65,17.957,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,"Benjamin, Wes",L,FC,0.0,0.0,125.0,89.1,-3.92,14.04,51.81,6.0,4.756,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,"Benjamin, Wes",L,FF,200.0,0.0,0.0,89.1,-3.92,14.04,51.81,6.0,8.293,4.15,11.757,5.88,0.0,0.0,0.0,0.0,0.0
1151,"Bergen, Travis",L,FF,163.0,0.0,0.0,92.3,-13.34,16.2,25.0,6.02,6.820999999999999,4.18,10.084,6.19,0.0,0.0,0.0,0.0,0.0
1152,"Biddle, Jesse",L,FF,85.0,0.0,0.0,93.0,-6.8,14.63,76.24,6.58,10.381,12.210000000000003,9.547,11.23,0.0,0.0,0.0,0.0,0.0
1153,"Biddle, Jesse",L,SI,0.0,14.0,0.0,93.0,-6.8,14.63,76.24,6.58,2.403,17.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,"Bleier, Richard",L,FC,0.0,0.0,158.0,89.3,-10.82,3.94,101.2,6.56,0.4079999999999997,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,"Bleier, Richard",L,FF,7.0,0.0,0.0,89.3,-10.82,3.94,101.2,6.56,-0.276,-3.9400000000000004,0.476,6.8,0.0,0.0,0.0,0.0,0.0
1156,"Bleier, Richard",L,SI,0.0,421.0,0.0,89.3,-10.82,3.94,101.2,6.56,25.442,6.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,"Borucki, Ryan",L,SI,0.0,214.0,0.0,95.2,-17.49,11.05,58.4,6.38,17.61,8.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158,"Bowden, Ben",L,FF,477.0,0.0,0.0,92.4,-10.47,17.03,20.3,6.16,33.627,7.05,34.529,7.24,0.0,0.0,0.0,0.0,0.0
1159,"Boyd, Matthew",L,FF,535.0,0.0,0.0,91.9,-11.36,14.73,71.64,6.25,20.949,3.92,17.382,3.25,0.0,0.0,0.0,0.0,0.0
1160,"Boyd, Matthew",L,SI,0.0,69.0,0.0,91.9,-11.36,14.73,71.64,6.25,1.2149999999999999,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161,"Brault, Steven",L,FF,199.0,0.0,0.0,90.7,-12.36,10.8,103.33,6.8,8.152,4.1,14.729,7.4,0.0,0.0,0.0,0.0,0.0
1162,"Brault, Steven",L,SI,0.0,67.0,0.0,90.7,-12.36,10.8,103.33,6.8,6.968999999999999,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,"Brentz, Jake",L,FF,639.0,0.0,0.0,96.9,-9.62,14.5,50.5,6.48,26.646,4.17,28.844000000000005,4.51,0.0,0.0,0.0,0.0,0.0
1164,"Brentz, Jake",L,SI,0.0,11.0,0.0,96.9,-9.62,14.5,50.5,6.48,0.5000000000000001,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,"Britton, Zack",L,SI,0.0,274.0,0.0,92.6,-14.22,4.26,30.1,5.66,14.384,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,"Brothers, Rex",L,FF,654.0,0.0,0.0,94.5,-8.59,16.94,58.5,6.02,45.073,6.889999999999999,47.405,7.25,0.0,0.0,0.0,0.0,0.0
1167,"Bruihl, Justin",L,FC,0.0,0.0,148.0,88.6,0.26,6.53,95.23,6.51,3.9670000000000005,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,"Bruihl, Justin",L,SI,0.0,31.0,0.0,88.6,0.26,6.53,95.23,6.51,0.8219999999999998,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,"Bubic, Kris",L,FF,1136.0,0.0,0.0,90.9,-6.18,15.38,43.8,6.61,38.298,3.37,48.687,4.29,0.0,0.0,0.0,0.0,0.0
1170,"Buchter, Ryan",L,FC,0.0,0.0,33.0,89.8,-7.41,16.29,68.2,6.76,1.355,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,"Buchter, Ryan",L,FF,151.0,0.0,0.0,89.8,-7.41,16.29,68.2,6.76,17.115,11.329999999999998,17.235,11.41,0.0,0.0,0.0,0.0,0.0
1172,"Bumgarner, Madison",L,FC,0.0,0.0,784.0,88.2,-3.25,11.7,109.21,6.6,29.474,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,"Bumgarner, Madison",L,FF,746.0,0.0,0.0,88.2,-3.25,11.7,109.21,6.6,16.695,2.24,36.28,4.86,0.0,0.0,0.0,0.0,0.0
1174,"Bumgarner, Madison",L,SI,0.0,84.0,0.0,88.2,-3.25,11.7,109.21,6.6,6.09,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,"Bummer, Aaron",L,FC,0.0,0.0,74.0,94.6,-13.52,0.89,84.84,6.09,1.473,1.9900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,"Bummer, Aaron",L,SI,0.0,584.0,0.0,94.6,-13.52,0.89,84.84,6.09,31.296,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,"Cabrera, Génesis",L,FF,528.0,0.0,0.0,97.7,-9.23,17.25,31.39,6.08,7.546,1.4300000000000002,8.702,1.6500000000000001,0.0,0.0,0.0,0.0,0.0
1178,"Cabrera, Génesis",L,SI,0.0,230.0,0.0,97.7,-9.23,17.25,31.39,6.08,5.5889999999999995,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,"Camarena, Daniel",L,FF,34.0,0.0,0.0,92.8,-9.59,13.46,70.53,6.14,0.7880000000000001,2.32,2.464,7.25,0.0,0.0,0.0,0.0,0.0
1180,"Camarena, Daniel",L,SI,0.0,58.0,0.0,92.8,-9.59,13.46,70.53,6.14,6.701999999999999,11.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,"Castano, Daniel",L,FF,140.0,0.0,0.0,90.0,-6.75,11.39,61.99,6.06,11.503,8.22,12.850000000000001,9.18,0.0,0.0,0.0,0.0,0.0
1182,"Castano, Daniel",L,SI,0.0,29.0,0.0,90.0,-6.75,11.39,61.99,6.06,2.359,8.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,"Chafin, Andrew",L,FF,265.0,0.0,0.0,92.0,-12.04,14.42,41.02,6.68,7.628999999999999,2.88,12.416000000000002,4.69,0.0,0.0,0.0,0.0,0.0
1184,"Chafin, Andrew",L,SI,0.0,425.0,0.0,92.0,-12.04,14.42,41.02,6.68,20.557,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,"Chapman, Aroldis",L,FF,568.0,0.0,0.0,98.5,-4.89,17.87,15.7,7.15,35.13,6.18,42.451,7.47,0.0,0.0,0.0,0.0,0.0
1186,"Chapman, Aroldis",L,SI,0.0,56.0,0.0,98.5,-4.89,17.87,15.7,7.15,-8.653,-15.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,"Claudio, Alex",L,FF,82.0,0.0,0.0,85.4,-16.39,-0.77,104.41,5.73,6.852,8.36,9.02,11.0,0.0,0.0,0.0,0.0,0.0
1188,"Claudio, Alex",L,SI,0.0,198.0,0.0,85.4,-16.39,-0.77,104.41,5.73,12.682,6.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,"Clay, Sam",L,SI,0.0,526.0,0.0,92.3,-15.67,6.74,77.1,5.72,31.279999999999998,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,"Cleavinger, Garrett",L,FF,194.0,0.0,0.0,95.8,-7.27,13.62,58.5,6.26,14.454,7.45,12.644,6.52,0.0,0.0,0.0,0.0,0.0
1191,"Conley, Adam",L,FF,160.0,0.0,0.0,95.7,-14.41,14.19,105.4,6.47,6.642,4.15,8.203,5.13,0.0,0.0,0.0,0.0,0.0
1192,"Corbin, Patrick",L,FC,0.0,0.0,8.0,92.4,-10.98,13.78,62.24,6.72,-0.20800000000000005,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,"Corbin, Patrick",L,FF,766.0,0.0,0.0,92.4,-10.98,13.78,62.24,6.72,50.52,6.6,56.531,7.38,0.0,0.0,0.0,0.0,0.0
1194,"Corbin, Patrick",L,SI,0.0,781.0,0.0,92.4,-10.98,13.78,62.24,6.72,58.268,7.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195,"Cortes, Nestor",L,FC,0.0,0.0,359.0,88.9,-2.32,14.34,45.35,5.91,19.162000000000003,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,"Cortes, Nestor",L,FF,652.0,0.0,0.0,88.9,-2.32,14.34,45.35,5.91,8.863999999999999,1.36,29.276,4.49,0.0,0.0,0.0,0.0,0.0
1197,"Cortes, Nestor",L,SI,0.0,59.0,0.0,88.9,-2.32,14.34,45.35,5.91,-7.417,-12.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,"Coulombe, Danny",L,FF,138.0,0.0,0.0,90.4,-6.15,14.14,5.56,5.79,8.951,6.49,16.246,11.77,0.0,0.0,0.0,0.0,0.0
1199,"Coulombe, Danny",L,SI,0.0,37.0,0.0,90.4,-6.15,14.14,5.56,5.79,1.3619999999999999,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,"Crochet, Garrett",L,FF,588.0,0.0,0.0,96.6,-4.58,17.73,42.2,7.01,31.480000000000004,5.35,37.727,6.42,0.0,0.0,0.0,0.0,0.0
1201,"Davidson, Tucker",L,FF,148.0,0.0,0.0,93.0,-2.13,16.55,27.33,6.18,10.752999999999998,7.27,14.811999999999998,10.01,0.0,0.0,0.0,0.0,0.0
1202,"Davidson, Tucker",L,SI,0.0,2.0,0.0,93.0,-2.13,16.55,27.33,6.18,-0.008,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,"Davis, Austin",L,FF,246.0,0.0,0.0,93.6,-9.14,14.53,80.6,6.23,11.546,4.69,9.707,3.95,0.0,0.0,0.0,0.0,0.0
1204,"Dayton, Grant",L,FF,161.0,0.0,0.0,91.4,-7.8,17.92,107.66,6.47,8.669,5.38,8.042,5.0,0.0,0.0,0.0,0.0,0.0
1205,"Dayton, Grant",L,SI,0.0,2.0,0.0,91.4,-7.8,17.92,107.66,6.47,-0.378,-18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,"Del Pozo, Miguel",L,FF,48.0,0.0,0.0,93.3,-8.94,15.35,62.5,5.64,3.1010000000000004,6.46,3.007,6.260000000000001,0.0,0.0,0.0,0.0,0.0
1207,"Detmers, Reid",L,FF,150.0,0.0,0.0,92.9,-7.67,16.84,71.13,5.85,6.076999999999999,4.05,7.492999999999999,5.0,0.0,0.0,0.0,0.0,0.0
1208,"Detmers, Reid",L,SI,0.0,21.0,0.0,92.9,-7.67,16.84,71.13,5.85,4.547000000000001,21.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,"Detwiler, Ross",L,FC,0.0,0.0,325.0,88.9,-7.09,10.35,54.29,5.51,2.6709999999999994,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,"Detwiler, Ross",L,FF,300.0,0.0,0.0,88.9,-7.09,10.35,54.29,5.51,13.956000000000001,4.65,21.087,7.03,0.0,0.0,0.0,0.0,0.0
1211,"Detwiler, Ross",L,SI,0.0,145.0,0.0,88.9,-7.09,10.35,54.29,5.51,11.9,8.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,"Diaz, Jhonathan",L,FF,2.0,0.0,0.0,90.1,-9.33,15.39,94.23,6.25,-0.17,-8.5,0.0010000000000000009,0.05,0.0,0.0,0.0,0.0,0.0
1213,"Diaz, Jhonathan",L,SI,0.0,60.0,0.0,90.1,-9.33,15.39,94.23,6.25,2.0900000000000003,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214,"Diekman, Jake",L,FF,612.0,0.0,0.0,95.4,-14.62,12.79,106.5,6.39,23.71,3.87,24.403000000000002,3.99,0.0,0.0,0.0,0.0,0.0
1215,"Diekman, Jake",L,SI,0.0,113.0,0.0,95.4,-14.62,12.79,106.5,6.39,7.735999999999999,6.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,"Dohy, Kyle",L,FF,7.0,0.0,0.0,90.3,-9.83,15.63,55.91,6.87,0.643,9.19,0.642,9.17,0.0,0.0,0.0,0.0,0.0
1217,"Dohy, Kyle",L,SI,0.0,11.0,0.0,90.3,-9.83,15.63,55.91,6.87,0.9860000000000001,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,"Doolittle, Sean",L,FF,701.0,0.0,0.0,93.1,-3.62,20.03,52.6,6.1,26.072999999999997,3.72,27.701999999999998,3.95,0.0,0.0,0.0,0.0,0.0
1219,"Duffy, Danny",L,FF,438.0,0.0,0.0,93.7,-6.84,18.59,20.72,6.76,11.199000000000002,2.56,13.917,3.18,0.0,0.0,0.0,0.0,0.0
1220,"Duffy, Danny",L,SI,0.0,123.0,0.0,93.7,-6.84,18.59,20.72,6.76,14.133000000000001,11.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,"Eaton, Adam",L,FF,14.0,0.0,0.0,87.4,-2.88,16.77,31.61,5.72,1.4320000000000002,10.23,1.872,13.37,0.0,0.0,0.0,0.0,0.0
1222,"Eaton, Adam",L,SI,0.0,2.0,0.0,87.4,-2.88,16.77,31.61,5.72,-0.016,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,"Emanuel, Kent",L,SI,0.0,126.0,0.0,91.6,-17.29,7.47,68.8,5.86,5.638,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,"Enns, Dietrich",L,FC,0.0,0.0,133.0,90.9,-1.93,11.77,68.13,6.39,-2.4560000000000004,-1.8499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,"Enns, Dietrich",L,FF,211.0,0.0,0.0,90.9,-1.93,11.77,68.13,6.39,3.4629999999999996,1.64,3.4250000000000003,1.6200000000000003,0.0,0.0,0.0,0.0,0.0
1226,"Falter, Bailey",L,FF,346.0,0.0,0.0,91.8,-7.56,17.39,17.11,7.51,7.904,2.28,20.884,6.04,0.0,0.0,0.0,0.0,0.0
1227,"Falter, Bailey",L,SI,0.0,29.0,0.0,91.8,-7.56,17.39,17.11,7.51,3.5850000000000004,12.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,"Fleming, Josh",L,FC,0.0,0.0,440.0,89.4,-11.68,5.0,87.18,6.36,13.544,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,"Fleming, Josh",L,FF,8.0,0.0,0.0,89.4,-11.68,5.0,87.18,6.36,-0.025,-0.31,0.39999999999999997,5.0,0.0,0.0,0.0,0.0,0.0
1230,"Fleming, Josh",L,SI,0.0,744.0,0.0,89.4,-11.68,5.0,87.18,6.36,43.903999999999996,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231,"Fletcher, Aaron",L,SI,0.0,50.0,0.0,91.6,-17.82,7.99,32.5,5.92,1.401,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,"Flores Jr., Bernardo",L,FF,2.0,0.0,0.0,88.3,-6.48,19.13,30.23,7.4,0.742,37.1,0.128,6.4,0.0,0.0,0.0,0.0,0.0
1233,"Flores Jr., Bernardo",L,SI,0.0,5.0,0.0,88.3,-6.48,19.13,30.23,7.4,0.826,16.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,"Freeland, Kyle",L,FF,468.0,0.0,0.0,91.4,-8.49,10.43,57.57,6.54,22.945000000000004,4.9,28.148,6.009999999999999,0.0,0.0,0.0,0.0,0.0
1235,"Freeland, Kyle",L,SI,0.0,288.0,0.0,91.4,-8.49,10.43,57.57,6.54,31.646,10.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,"Fried, Max",L,FF,998.0,0.0,0.0,93.8,-3.43,12.21,33.19,6.4,46.738,4.68,65.01,6.51,0.0,0.0,0.0,0.0,0.0
1237,"Fried, Max",L,SI,0.0,291.0,0.0,93.8,-3.43,12.21,33.19,6.4,17.676,6.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,"Fry, Jace",L,FC,0.0,0.0,31.0,88.9,-9.51,5.23,80.97,5.52,3.563,11.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,"Fry, Jace",L,FF,17.0,0.0,0.0,88.9,-9.51,5.23,80.97,5.52,2.878,16.93,2.6950000000000003,15.85,0.0,0.0,0.0,0.0,0.0
1240,"Fry, Jace",L,SI,0.0,65.0,0.0,88.9,-9.51,5.23,80.97,5.52,1.4089999999999998,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,"Fry, Paul",L,FF,475.0,0.0,0.0,92.8,-5.78,12.78,104.9,6.22,20.567,4.33,29.556,6.22,0.0,0.0,0.0,0.0,0.0
1242,"García, Jarlín",L,FF,484.0,0.0,0.0,93.1,-15.61,13.0,53.5,6.46,17.309,3.58,25.623,5.29,0.0,0.0,0.0,0.0,0.0
1243,"Garrett, Amir",L,FF,404.0,0.0,0.0,94.8,-9.38,14.92,77.78,6.52,32.171,7.960000000000001,27.651000000000003,6.84,0.0,0.0,0.0,0.0,0.0
1244,"Garrett, Amir",L,SI,0.0,1.0,0.0,94.8,-9.38,14.92,77.78,6.52,-0.175,-17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,"Garrett, Braxton",L,FF,203.0,0.0,0.0,89.9,-7.37,16.29,38.97,6.45,10.169,5.01,8.93,4.4,0.0,0.0,0.0,0.0,0.0
1246,"Garrett, Braxton",L,SI,0.0,93.0,0.0,89.9,-7.37,16.29,38.97,6.45,9.589,10.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,"Gilbert, Tyler",L,FC,0.0,0.0,271.0,87.9,-4.18,12.13,49.73,5.74,5.098000000000001,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,"Gilbert, Tyler",L,FF,148.0,0.0,0.0,87.9,-4.18,12.13,49.73,5.74,0.3589999999999997,0.24,4.462,3.01,0.0,0.0,0.0,0.0,0.0
1249,"Gilbert, Tyler",L,SI,0.0,97.0,0.0,87.9,-4.18,12.13,49.73,5.74,2.4869999999999997,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,"Gilbreath, Lucas",L,FF,461.0,0.0,0.0,93.3,-0.21,15.14,39.7,6.32,16.627,3.61,20.501999999999995,4.45,0.0,0.0,0.0,0.0,0.0
1251,"Gomber, Austin",L,FF,747.0,0.0,0.0,91.6,-5.87,17.87,49.8,6.6,54.005,7.23,72.068,9.65,0.0,0.0,0.0,0.0,0.0
1252,"Gonsalves, Stephen",L,FC,0.0,0.0,2.0,92.9,-1.81,19.66,69.79,6.98,-0.20199999999999999,-10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,"Gonsalves, Stephen",L,FF,42.0,0.0,0.0,92.9,-1.81,19.66,69.79,6.98,0.9629999999999999,2.29,1.23,2.93,0.0,0.0,0.0,0.0,0.0
1254,"Gonzales, Marco",L,FC,0.0,0.0,327.0,87.7,-8.96,16.66,73.11,6.43,14.898,4.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,"Gonzales, Marco",L,FF,119.0,0.0,0.0,87.7,-8.96,16.66,73.11,6.43,2.1990000000000003,1.85,4.7250000000000005,3.97,0.0,0.0,0.0,0.0,0.0
1256,"Gonzales, Marco",L,SI,0.0,1054.0,0.0,87.7,-8.96,16.66,73.11,6.43,37.894,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,"González, Victor",L,SI,0.0,306.0,0.0,94.3,-17.51,7.97,97.9,6.13,21.751,7.110000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,"Gose, Anthony",L,FF,84.0,0.0,0.0,99.3,-7.92,18.65,23.7,6.15,-2.6700000000000004,-3.18,-0.8130000000000001,-0.9700000000000001,0.0,0.0,0.0,0.0,0.0
1259,"Guduan, Reymin",L,FF,139.0,0.0,0.0,93.8,-3.76,14.68,13.81,6.0,12.1,8.71,15.629,11.24,0.0,0.0,0.0,0.0,0.0
1260,"Guduan, Reymin",L,SI,0.0,7.0,0.0,93.8,-3.76,14.68,13.81,6.0,0.9219999999999999,13.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,"Guenther, Sean",L,FF,205.0,0.0,0.0,93.0,-5.88,15.95,73.5,6.02,12.989999999999998,6.34,9.784,4.77,0.0,0.0,0.0,0.0,0.0
1262,"Hader, Josh",L,FF,593.0,0.0,0.0,96.4,-9.78,17.42,109.4,6.66,-9.950999999999999,-1.68,2.606,0.44,0.0,0.0,0.0,0.0,0.0
1263,"Hand, Brad",L,FF,434.0,0.0,0.0,93.0,-13.57,13.36,77.07,5.63,16.858,3.8800000000000003,31.449,7.25,0.0,0.0,0.0,0.0,0.0
1264,"Hand, Brad",L,SI,0.0,184.0,0.0,93.0,-13.57,13.36,77.07,5.63,15.01,8.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,"Happ, J.A.",L,FF,1442.0,0.0,0.0,90.5,-9.34,14.84,54.39,6.11,51.859,3.6,58.11800000000001,4.03,0.0,0.0,0.0,0.0,0.0
1266,"Happ, J.A.",L,SI,0.0,471.0,0.0,90.5,-9.34,14.84,54.39,6.11,31.421,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,"Hardy, Blaine",L,FC,0.0,0.0,15.0,86.0,1.04,11.06,79.62,6.08,0.841,5.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,"Hardy, Blaine",L,FF,1.0,0.0,0.0,86.0,1.04,11.06,79.62,6.08,-0.149,-14.9,0.029,2.9,0.0,0.0,0.0,0.0,0.0
1269,"Hartman, Ryan",L,FF,29.0,0.0,0.0,89.4,-7.34,16.85,48.2,6.64,1.415,4.880000000000001,1.767,6.09,0.0,0.0,0.0,0.0,0.0
1270,"Heaney, Andrew",L,FF,1336.0,0.0,0.0,92.0,-15.34,15.18,121.1,6.2,31.513,2.36,55.773,4.17,0.0,0.0,0.0,0.0,0.0
1271,"Hearn, Taylor",L,FF,776.0,0.0,0.0,94.7,-9.03,14.84,79.48,6.23,16.147000000000002,2.08,26.581,3.43,0.0,0.0,0.0,0.0,0.0
1272,"Hearn, Taylor",L,SI,0.0,363.0,0.0,94.7,-9.03,14.84,79.48,6.23,27.208,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,"Hentges, Sam",L,FF,522.0,0.0,0.0,94.3,-7.35,13.81,54.43,6.74,50.348,9.65,48.95,9.38,0.0,0.0,0.0,0.0,0.0
1274,"Hentges, Sam",L,SI,0.0,117.0,0.0,94.3,-7.35,13.81,54.43,6.74,10.454,8.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,"Hernandez, Darwinzon",L,FF,540.0,0.0,0.0,94.8,-4.91,13.13,101.97,6.78,20.986,3.8899999999999997,34.405,6.37,0.0,0.0,0.0,0.0,0.0
1276,"Hernandez, Darwinzon",L,SI,0.0,7.0,0.0,94.8,-4.91,13.13,101.97,6.78,0.31699999999999995,4.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,"Hill, Rich",L,FC,0.0,0.0,67.0,87.7,-9.07,18.28,48.01,6.34,2.159,3.2200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,"Hill, Rich",L,FF,1176.0,0.0,0.0,87.7,-9.07,18.28,48.01,6.34,55.89000000000001,4.75,69.67,5.92,0.0,0.0,0.0,0.0,0.0
1279,"Hill, Rich",L,SI,0.0,70.0,0.0,87.7,-9.07,18.28,48.01,6.34,-0.16399999999999978,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,"Hill, Tim",L,FF,447.0,0.0,0.0,91.6,-18.69,1.78,167.95,6.78,-1.7210000000000003,-0.39,13.973000000000003,3.13,0.0,0.0,0.0,0.0,0.0
1281,"Hill, Tim",L,SI,0.0,352.0,0.0,91.6,-18.69,1.78,167.95,6.78,15.071,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,"Holland, Derek",L,FF,82.0,0.0,0.0,93.0,-15.03,14.34,66.63,6.4,7.67,9.35,5.907,7.2,0.0,0.0,0.0,0.0,0.0
1283,"Holland, Derek",L,SI,0.0,391.0,0.0,93.0,-15.03,14.34,66.63,6.4,13.618,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,"Howard, Sam",L,FF,366.0,0.0,0.0,93.4,-9.82,17.88,41.5,5.8,15.114,4.13,12.877,3.52,0.0,0.0,0.0,0.0,0.0
1285,"Irvin, Cole",L,FF,1091.0,0.0,0.0,90.7,-10.12,15.29,44.98,6.23,32.662,2.99,47.362,4.34,0.0,0.0,0.0,0.0,0.0
1286,"Irvin, Cole",L,SI,0.0,508.0,0.0,90.7,-10.12,15.29,44.98,6.23,42.931,8.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,"Jones, Damon",L,FF,9.0,0.0,0.0,94.1,0.63,12.09,58.7,6.24,1.593,17.7,1.5070000000000001,16.74,0.0,0.0,0.0,0.0,0.0
1288,"Kay, Anthony",L,FC,0.0,0.0,70.0,93.5,-4.61,13.54,84.33,5.81,-1.5050000000000001,-2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,"Kay, Anthony",L,FF,379.0,0.0,0.0,93.5,-4.61,13.54,84.33,5.81,21.312,5.62,20.673,5.45,0.0,0.0,0.0,0.0,0.0
1290,"Kazmir, Scott",L,FF,112.0,0.0,0.0,92.4,-11.23,16.18,22.7,5.8,6.232,5.56,9.947,8.88,0.0,0.0,0.0,0.0,0.0
1291,"Kershaw, Clayton",L,FF,661.0,0.0,0.0,90.6,0.53,19.35,43.7,6.35,33.938,5.13,40.432,6.12,0.0,0.0,0.0,0.0,0.0
1292,"Keuchel, Dallas",L,FC,0.0,0.0,663.0,86.8,-8.15,6.55,39.4,6.04,41.335,6.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,"Keuchel, Dallas",L,FF,59.0,0.0,0.0,86.8,-8.15,6.55,39.4,6.04,0.739,1.25,3.3729999999999998,5.72,0.0,0.0,0.0,0.0,0.0
1294,"Keuchel, Dallas",L,SI,0.0,1029.0,0.0,86.8,-8.15,6.55,39.4,6.04,69.623,6.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,"Kickham, Mike",L,FF,2.0,0.0,0.0,88.5,-13.32,9.0,53.8,6.17,-0.0030000000000000005,-0.15,0.022000000000000002,1.1,0.0,0.0,0.0,0.0,0.0
1296,"Kickham, Mike",L,SI,0.0,1.0,0.0,88.5,-13.32,9.0,53.8,6.17,0.6859999999999999,68.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,"Kikuchi, Yusei",L,FC,0.0,0.0,896.0,93.2,-5.15,12.94,80.6,6.68,74.101,8.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,"Kikuchi, Yusei",L,FF,912.0,0.0,0.0,93.2,-5.15,12.94,80.6,6.68,5.111,0.56,12.033000000000001,1.32,0.0,0.0,0.0,0.0,0.0
